RUNNING THE L-BFGS-B CODE

it    = iteration number
nf    = number of function evaluations
nseg  = number of segments explored during the Cauchy search
nact  = number of active bounds at the generalized Cauchy point
sub   = manner in which the subspace minimization terminated:
        con = converged, bnd = a bound was reached
itls  = number of iterations performed in the line search
stepl = step length used
tstep = norm of the displacement (total step)
projg = norm of the projected gradient
f     = function value

           * * *

Machine precision = 2.220D-16
 N =        29067     M =           10

   it   nf  nseg  nact  sub  itls  stepl    tstep     projg        f
 7887 8758     0     0  con    0  1.0D+00  6.3D-03  1.705D-04  7.696D-01
 7888 8759     0     0  con    0  1.0D+00  2.6D-03  1.142D-04  7.696D-01
 7889 8760     0     0  con    0  1.0D+00  2.7D-02  9.711D-05  7.696D-01
 7890 8761     0     0  con    0  1.0D+00  1.3D-02  5.789D-04  7.696D-01
 7891 8762     0     0  con    0  1.0D+00  8.1D-02  2.479D-04  7.696D-01
 7892 8763     0     0  con    0  1.0D+00  4.4D-02  1.679D-04  7.696D-01
 7893 8764     0     0  con    0  1.0D+00  7.9D-02  4.729D-04  7.696D-01
 7894 8765     0     0  con    0  1.0D+00  9.5D-03  3.700D-04  7.696D-01
 7895 8766     0     0  con    0  1.0D+00  3.9D-03  2.379D-04  7.696D-01
 7896 8767     0     0  con    0  1.0D+00  3.4D-02  1.706D-04  7.696D-01
 7897 8768     0     0  con    0  1.0D+00  5.3D-02  2.199D-04  7.696D-01
 7898 8770     0     0  con    1  1.5D-01  3.5D-03  4.478D-04  7.696D-01
 7899 8771     0     0  con    0  1.0D+00  7.9D-02  2.251D-04  7.696D-01
 7900 8772     0     0  con    0  1.0D+00  4.2D-02  1.387D-04  7.696D-01
 7901 8773     0     0  con    0  1.0D+00  6.1D-02  1.774D-04  7.696D-01
 7902 8774     0     0  con    0  1.0D+00  1.3D-02  1.796D-04  7.696D-01
 7903 8775     0     0  con    0  1.0D+00  9.2D-02  2.684D-04  7.696D-01
 7904 8776     0     0  con    0  1.0D+00  4.8D-02  4.864D-04  7.696D-01
 7905 8778     0     0  con    1  4.9D-01  3.3D-02  2.821D-04  7.696D-01
 7906 8779     0     0  con    0  1.0D+00  2.2D-02  2.118D-04  7.696D-01
 7907 8780     0     0  con    0  1.0D+00  3.3D-02  1.547D-04  7.696D-01
 7908 8781     0     0  con    0  1.0D+00  5.8D-02  1.889D-04  7.696D-01
 7909 8783     0     0  con    1  2.1D-01  1.0D-02  4.543D-04  7.696D-01
 7910 8784     0     0  con    0  1.0D+00  1.7D-02  3.511D-04  7.696D-01
 7911 8785     0     0  con    0  1.0D+00  3.2D-02  1.653D-04  7.696D-01
 7912 8786     0     0  con    0  1.0D+00  3.2D-02  2.159D-04  7.696D-01
 7913 8787     0     0  con    0  1.0D+00  2.6D-02  1.014D-04  7.696D-01
 7914 8788     0     0  con    0  1.0D+00  2.1D-02  1.250D-04  7.696D-01
 7915 8789     0     0  con    0  1.0D+00  1.1D-02  9.683D-05  7.696D-01
 7916 8791     0     0  con    1  9.4D-02  1.6D-02  4.562D-04  7.695D-01
 7917 8792     0     0  con    0  1.0D+00  1.1D-02  2.104D-04  7.695D-01
 7918 8793     0     0  con    0  1.0D+00  1.0D-02  1.434D-04  7.695D-01
 7919 8794     0     0  con    0  1.0D+00  3.9D-02  2.818D-04  7.695D-01
 7920 8795     0     0  con    0  1.0D+00  2.7D-02  2.313D-04  7.695D-01
 7921 8796     0     0  con    0  1.0D+00  1.0D-01  5.843D-04  7.695D-01
 7922 8797     0     0  con    0  1.0D+00  8.8D-03  1.454D-04  7.695D-01
 7923 8798     0     0  con    0  1.0D+00  8.5D-03  2.329D-04  7.695D-01
 7924 8799     0     0  con    0  1.0D+00  1.6D-02  2.095D-04  7.695D-01
 7925 8800     0     0  con    0  1.0D+00  1.2D-01  5.370D-04  7.695D-01
 7926 8801     0     0  con    0  1.0D+00  1.6D-02  1.696D-04  7.695D-01
 7927 8802     0     0  con    0  1.0D+00  1.4D-02  1.570D-04  7.695D-01
 7928 8804     0     0  con    1  3.0D-01  3.4D-02  5.156D-04  7.695D-01
 7929 8805     0     0  con    0  1.0D+00  2.2D-02  4.342D-04  7.695D-01
 7930 8806     0     0  con    0  1.0D+00  6.5D-02  3.005D-04  7.695D-01
 7931 8807     0     0  con    0  1.0D+00  1.5D-02  2.826D-04  7.695D-01
 7932 8808     0     0  con    0  1.0D+00  1.8D-02  9.790D-05  7.695D-01
 7933 8809     0     0  con    0  1.0D+00  3.9D-02  2.903D-04  7.695D-01
 7934 8810     0     0  con    0  1.0D+00  4.8D-02  1.790D-04  7.695D-01
 7935 8811     0     0  con    0  1.0D+00  5.4D-02  2.014D-04  7.695D-01
 7936 8812     0     0  con    0  1.0D+00  1.2D-01  2.810D-04  7.695D-01
 7937 8813     0     0  con    0  1.0D+00  1.4D-02  1.568D-04  7.695D-01
 7938 8814     0     0  con    0  1.0D+00  2.3D-02  1.659D-04  7.695D-01
 7939 8815     0     0  con    0  1.0D+00  2.3D-02  8.000D-04  7.695D-01
 7940 8816     0     0  con    0  1.0D+00  5.8D-02  4.894D-04  7.695D-01
 7941 8817     0     0  con    0  1.0D+00  1.2D-02  1.726D-04  7.695D-01
 7942 8818     0     0  con    0  1.0D+00  1.4D-02  1.853D-04  7.695D-01
 7943 8819     0     0  con    0  1.0D+00  2.4D-02  2.345D-04  7.695D-01
 7944 8820     0     0  con    0  1.0D+00  1.0D-01  5.828D-04  7.695D-01
 7945 8822     0     0  con    1  4.1D-01  8.0D-03  2.558D-04  7.695D-01
 7946 8823     0     0  con    0  1.0D+00  2.1D-02  1.369D-04  7.695D-01
 7947 8824     0     0  con    0  1.0D+00  2.8D-02  2.770D-04  7.695D-01
 7948 8825     0     0  con    0  1.0D+00  2.5D-02  3.482D-04  7.695D-01
 7949 8826     0     0  con    0  1.0D+00  2.2D-02  6.291D-04  7.695D-01
 7950 8827     0     0  con    0  1.0D+00  6.2D-02  6.974D-04  7.695D-01
 7951 8828     0     0  con    0  1.0D+00  1.5D-02  4.339D-04  7.695D-01
 7952 8829     0     0  con    0  1.0D+00  1.3D-02  1.629D-04  7.695D-01
 7953 8830     0     0  con    0  1.0D+00  4.1D-03  1.660D-04  7.695D-01
 7954 8831     0     0  con    0  1.0D+00  1.9D-02  3.412D-04  7.695D-01
 7955 8832     0     0  con    0  1.0D+00  4.1D-02  4.074D-04  7.695D-01
 7956 8833     0     0  con    0  1.0D+00  7.0D-02  2.198D-04  7.695D-01
 7957 8834     0     0  con    0  1.0D+00  1.5D-01  7.935D-04  7.695D-01
 7958 8835     0     0  con    0  1.0D+00  8.8D-02  4.095D-04  7.694D-01
 7959 8836     0     0  con    0  1.0D+00  5.4D-03  3.761D-04  7.694D-01
 7960 8837     0     0  con    0  1.0D+00  8.3D-02  1.458D-04  7.694D-01
 7961 8838     0     0  con    0  1.0D+00  1.2D-01  3.174D-04  7.694D-01
 7962 8840     0     0  con    1  3.5D-01  2.1D-02  4.773D-04  7.694D-01
 7963 8841     0     0  con    0  1.0D+00  2.4D-02  1.501D-04  7.694D-01
 7964 8842     0     0  con    0  1.0D+00  2.4D-02  9.628D-05  7.694D-01
 7965 8843     0     0  con    0  1.0D+00  2.5D-02  1.446D-04  7.694D-01
 7966 8844     0     0  con    0  1.0D+00  8.0D-02  3.214D-04  7.694D-01
 7967 8845     0     0  con    0  1.0D+00  9.8D-02  3.229D-04  7.694D-01
 7968 8847     0     0  con    1  3.0D-01  1.2D-01  1.064D-03  7.694D-01
 7969 8848     0     0  con    0  1.0D+00  1.0D-01  4.662D-04  7.694D-01
 7970 8849     0     0  con    0  1.0D+00  5.0D-02  1.366D-04  7.694D-01
 7971 8850     0     0  con    0  1.0D+00  2.2D-02  1.731D-04  7.694D-01
 7972 8851     0     0  con    0  1.0D+00  4.0D-02  2.622D-04  7.694D-01
 7973 8852     0     0  con    0  1.0D+00  6.5D-02  2.608D-04  7.694D-01
 7974 8854     0     0  con    1  3.7D-01  9.0D-02  6.076D-04  7.694D-01
 7975 8855     0     0  con    0  1.0D+00  4.0D-02  1.824D-04  7.694D-01
 7976 8856     0     0  con    0  1.0D+00  7.3D-03  2.409D-04  7.694D-01
 7977 8857     0     0  con    0  1.0D+00  7.4D-03  2.778D-04  7.694D-01
 7978 8858     0     0  con    0  1.0D+00  8.6D-03  1.777D-04  7.694D-01
 7979 8859     0     0  con    0  1.0D+00  6.9D-02  8.497D-04  7.694D-01
 7980 8860     0     0  con    0  1.0D+00  3.4D-02  1.845D-04  7.694D-01
 7981 8861     0     0  con    0  1.0D+00  3.2D-02  1.659D-04  7.694D-01
 7982 8862     0     0  con    0  1.0D+00  1.1D-01  2.877D-04  7.694D-01
 7983 8863     0     0  con    0  1.0D+00  6.0D-02  2.491D-04  7.694D-01
 7984 8864     0     0  con    0  1.0D+00  1.3D-02  1.335D-04  7.694D-01
 7985 8865     0     0  con    0  1.0D+00  3.4D-02  4.676D-04  7.694D-01
 7986 8866     0     0  con    0  1.0D+00  3.7D-02  6.088D-04  7.694D-01
 7987 8867     0     0  con    0  1.0D+00  1.1D-01  9.288D-04  7.694D-01
 7988 8868     0     0  con    0  1.0D+00  4.7D-02  2.732D-04  7.694D-01
 7989 8869     0     0  con    0  1.0D+00  1.2D-02  1.355D-04  7.694D-01
 7990 8870     0     0  con    0  1.0D+00  3.4D-03  2.373D-04  7.694D-01
 7991 8871     0     0  con    0  1.0D+00  8.4D-03  2.416D-04  7.694D-01
 7992 8872     0     0  con    0  1.0D+00  2.9D-02  3.823D-04  7.694D-01
 7993 8874     0     0  con    1  3.1D-01  1.7D-02  4.085D-04  7.694D-01
 7994 8875     0     0  con    0  1.0D+00  2.8D-02  1.251D-04  7.694D-01
 7995 8876     0     0  con    0  1.0D+00  1.9D-02  9.561D-05  7.694D-01
 7996 8877     0     0  con    0  1.0D+00  1.3D-02  1.585D-04  7.694D-01
 7997 8878     0     0  con    0  1.0D+00  4.3D-02  1.434D-04  7.694D-01
 7998 8880     0     0  con    1  2.8D-01  2.8D-02  4.836D-04  7.694D-01
 7999 8881     0     0  con    0  1.0D+00  2.7D-02  2.813D-04  7.693D-01
 8000 8882     0     0  con    0  1.0D+00  2.4D-02  2.780D-04  7.693D-01
 8001 8883     0     0  con    0  1.0D+00  7.2D-02  1.844D-04  7.693D-01
 8002 8884     0     0  con    0  1.0D+00  1.4D-01  5.842D-04  7.693D-01
 8003 8885     0     0  con    0  1.0D+00  7.3D-03  2.615D-04  7.693D-01
 8004 8886     0     0  con    0  1.0D+00  8.3D-03  2.019D-04  7.693D-01
 8005 8887     0     0  con    0  1.0D+00  1.3D-02  1.548D-04  7.693D-01
 8006 8888     0     0  con    0  1.0D+00  3.4D-02  6.226D-04  7.693D-01
 8007 8889     0     0  con    0  1.0D+00  2.0D-02  3.192D-04  7.693D-01
 8008 8890     0     0  con    0  1.0D+00  6.8D-02  1.231D-04  7.693D-01
 8009 8891     0     0  con    0  1.0D+00  4.8D-02  1.434D-04  7.693D-01
 8010 8893     0     0  con    1  5.0D-01  1.2D-01  7.421D-04  7.693D-01
 8011 8894     0     0  con    0  1.0D+00  7.0D-02  2.042D-04  7.693D-01
 8012 8895     0     0  con    0  1.0D+00  8.0D-03  1.563D-04  7.693D-01
 8013 8896     0     0  con    0  1.0D+00  1.1D-01  2.232D-04  7.693D-01
 8014 8898     0     0  con    1  4.6D-01  2.7D-02  6.672D-04  7.693D-01
 8015 8899     0     0  con    0  1.0D+00  5.9D-02  5.284D-04  7.693D-01
 8016 8900     0     0  con    0  1.0D+00  1.5D-01  2.889D-04  7.693D-01
 8017 8901     0     0  con    0  1.0D+00  6.2D-02  7.063D-04  7.693D-01
 8018 8902     0     0  con    0  1.0D+00  9.2D-03  1.175D-04  7.693D-01
 8019 8903     0     0  con    0  1.0D+00  1.3D-02  1.498D-04  7.693D-01
 8020 8904     0     0  con    0  1.0D+00  1.1D-02  2.743D-04  7.693D-01
 8021 8905     0     0  con    0  1.0D+00  7.5D-02  3.857D-04  7.693D-01
 8022 8907     0     0  con    1  7.6D-02  3.7D-02  5.026D-04  7.693D-01
 8023 8908     0     0  con    0  1.0D+00  1.2D-01  2.613D-04  7.693D-01
 8024 8909     0     0  con    0  1.0D+00  9.3D-02  1.107D-04  7.693D-01
 8025 8910     0     0  con    0  1.0D+00  1.5D-01  5.446D-04  7.693D-01
 8026 8912     0     0  con    1  4.6D-01  3.7D-02  2.095D-04  7.693D-01
 8027 8913     0     0  con    0  1.0D+00  1.1D-02  2.380D-04  7.693D-01
 8028 8914     0     0  con    0  1.0D+00  1.1D-02  1.315D-04  7.693D-01
 8029 8915     0     0  con    0  1.0D+00  1.8D-02  3.404D-04  7.693D-01
 8030 8917     0     0  con    1  3.8D-01  4.5D-02  2.276D-04  7.693D-01
 8031 8918     0     0  con    0  1.0D+00  8.7D-03  1.227D-04  7.693D-01
 8032 8919     0     0  con    0  1.0D+00  1.0D-02  1.055D-04  7.693D-01
 8033 8920     0     0  con    0  1.0D+00  1.4D-02  1.946D-04  7.693D-01
 8034 8922     0     0  con    1  1.6D-01  2.6D-02  5.287D-04  7.693D-01
 8035 8923     0     0  con    0  1.0D+00  3.3D-02  2.403D-04  7.693D-01
 8036 8924     0     0  con    0  1.0D+00  2.6D-02  2.715D-04  7.693D-01
 8037 8925     0     0  con    0  1.0D+00  1.7D-02  2.182D-04  7.693D-01
 8038 8926     0     0  con    0  1.0D+00  1.2D-02  9.323D-05  7.692D-01
 8039 8927     0     0  con    0  1.0D+00  1.2D-02  3.521D-04  7.692D-01
 8040 8928     0     0  con    0  1.0D+00  1.8D-02  7.533D-05  7.692D-01
 8041 8929     0     0  con    0  1.0D+00  8.3D-03  1.756D-04  7.692D-01
 8042 8930     0     0  con    0  1.0D+00  3.3D-03  2.340D-04  7.692D-01
 8043 8931     0     0  con    0  1.0D+00  1.7D-02  2.101D-04  7.692D-01
 8044 8933     0     0  con    1  4.6D-01  1.1D-02  5.057D-04  7.692D-01
 8045 8934     0     0  con    0  1.0D+00  9.6D-03  9.060D-04  7.692D-01
 8046 8935     0     0  con    0  1.0D+00  1.9D-02  3.439D-04  7.692D-01
 8047 8936     0     0  con    0  1.0D+00  1.2D-02  2.915D-04  7.692D-01
 8048 8937     0     0  con    0  1.0D+00  8.8D-03  1.944D-04  7.692D-01
 8049 8938     0     0  con    0  1.0D+00  1.3D-02  2.176D-04  7.692D-01
 8050 8939     0     0  con    0  1.0D+00  1.7D-02  3.906D-04  7.692D-01
 8051 8940     0     0  con    0  1.0D+00  3.0D-02  2.884D-04  7.692D-01
 8052 8941     0     0  con    0  1.0D+00  1.4D-02  1.311D-04  7.692D-01
 8053 8942     0     0  con    0  1.0D+00  7.7D-03  8.326D-05  7.692D-01
 8054 8943     0     0  con    0  1.0D+00  2.9D-02  1.127D-04  7.692D-01
 8055 8944     0     0  con    0  1.0D+00  4.6D-02  5.065D-04  7.692D-01
 8056 8946     0     0  con    1  4.6D-01  4.5D-02  4.317D-04  7.692D-01
 8057 8948     0     0  con    1  4.9D-01  2.7D-02  3.887D-04  7.692D-01
 8058 8949     0     0  con    0  1.0D+00  1.9D-02  1.906D-04  7.692D-01
 8059 8950     0     0  con    0  1.0D+00  1.0D-02  1.197D-04  7.692D-01
 8060 8951     0     0  con    0  1.0D+00  3.7D-02  2.624D-04  7.692D-01
 8061 8952     0     0  con    0  1.0D+00  4.1D-02  2.673D-04  7.692D-01
 8062 8954     0     0  con    1  2.5D-01  3.4D-02  6.242D-04  7.692D-01
 8063 8955     0     0  con    0  1.0D+00  3.1D-02  3.910D-04  7.692D-01
 8064 8956     0     0  con    0  1.0D+00  3.1D-02  2.191D-04  7.692D-01
 8065 8957     0     0  con    0  1.0D+00  2.4D-02  2.441D-04  7.692D-01
 8066 8958     0     0  con    0  1.0D+00  3.7D-02  3.598D-04  7.692D-01
 8067 8959     0     0  con    0  1.0D+00  8.9D-02  2.204D-04  7.692D-01
 8068 8961     0     0  con    1  8.5D-02  2.2D-02  7.325D-04  7.692D-01
 8069 8962     0     0  con    0  1.0D+00  5.0D-02  3.685D-04  7.692D-01
 8070 8963     0     0  con    0  1.0D+00  1.9D-02  1.683D-04  7.692D-01
 8071 8964     0     0  con    0  1.0D+00  8.3D-03  3.023D-04  7.692D-01
 8072 8965     0     0  con    0  1.0D+00  1.4D-02  3.664D-04  7.692D-01
 8073 8966     0     0  con    0  1.0D+00  3.0D-02  4.355D-04  7.692D-01
 8074 8967     0     0  con    0  1.0D+00  6.3D-02  6.168D-04  7.692D-01
 8075 8969     0     0  con    1  2.5D-01  3.2D-02  3.221D-04  7.692D-01
 8076 8970     0     0  con    0  1.0D+00  5.0D-02  1.499D-04  7.692D-01
 8077 8971     0     0  con    0  1.0D+00  3.3D-02  1.004D-04  7.692D-01
 8078 8972     0     0  con    0  1.0D+00  3.6D-02  3.625D-04  7.692D-01
 8079 8974     0     0  con    1  3.6D-01  1.5D-02  3.227D-04  7.692D-01
 8080 8975     0     0  con    0  1.0D+00  8.1D-03  1.460D-04  7.692D-01
 8081 8976     0     0  con    0  1.0D+00  1.3D-02  1.209D-04  7.692D-01
 8082 8977     0     0  con    0  1.0D+00  2.3D-02  2.084D-04  7.692D-01
 8083 8978     0     0  con    0  1.0D+00  8.8D-02  2.522D-04  7.691D-01
 8084 8979     0     0  con    0  1.0D+00  9.7D-03  2.696D-04  7.691D-01
 8085 8980     0     0  con    0  1.0D+00  3.5D-03  1.734D-04  7.691D-01
 8086 8981     0     0  con    0  1.0D+00  2.2D-02  1.386D-04  7.691D-01
 8087 8982     0     0  con    0  1.0D+00  3.0D-02  3.910D-04  7.691D-01
 8088 8983     0     0  con    0  1.0D+00  1.0D-01  2.657D-04  7.691D-01
 8089 8984     0     0  con    0  1.0D+00  7.3D-02  1.216D-03  7.691D-01
 8090 8985     0     0  con    0  1.0D+00  1.9D-02  3.720D-04  7.691D-01
 8091 8986     0     0  con    0  1.0D+00  6.8D-03  1.764D-04  7.691D-01
 8092 8987     0     0  con    0  1.0D+00  3.3D-02  4.497D-04  7.691D-01
 8093 8988     0     0  con    0  1.0D+00  3.4D-02  4.984D-04  7.691D-01
 8094 8989     0     0  con    0  1.0D+00  3.0D-02  3.868D-04  7.691D-01
 8095 8990     0     0  con    0  1.0D+00  1.2D-01  8.511D-04  7.691D-01
 8096 8991     0     0  con    0  1.0D+00  8.7D-03  2.247D-04  7.691D-01
 8097 8992     0     0  con    0  1.0D+00  1.5D-02  1.374D-04  7.691D-01
 8098 8993     0     0  con    0  1.0D+00  3.4D-02  1.844D-04  7.691D-01
 8099 8994     0     0  con    0  1.0D+00  5.6D-02  3.782D-04  7.691D-01
 8100 8995     0     0  con    0  1.0D+00  1.1D-01  1.235D-04  7.691D-01
 8101 8996     0     0  con    0  1.0D+00  1.1D-02  1.245D-04  7.691D-01
 8102 8997     0     0  con    0  1.0D+00  1.9D-02  3.508D-04  7.691D-01
 8103 8998     0     0  con    0  1.0D+00  1.3D-01  6.613D-04  7.691D-01
 8104 8999     0     0  con    0  1.0D+00  5.2D-02  2.904D-04  7.691D-01
 8105 9000     0     0  con    0  1.0D+00  1.8D-02  2.775D-04  7.691D-01
 8106 9001     0     0  con    0  1.0D+00  7.1D-02  3.735D-04  7.691D-01
 8107 9003     0     0  con    1  2.3D-01  2.2D-02  2.190D-04  7.691D-01
 8108 9004     0     0  con    0  1.0D+00  4.3D-02  2.606D-04  7.691D-01
 8109 9005     0     0  con    0  1.0D+00  7.6D-02  1.538D-04  7.691D-01
 8110 9006     0     0  con    0  1.0D+00  1.2D-01  9.873D-04  7.691D-01
 8111 9007     0     0  con    0  1.0D+00  5.8D-02  2.071D-04  7.691D-01
 8112 9008     0     0  con    0  1.0D+00  2.2D-02  1.933D-04  7.691D-01
 8113 9009     0     0  con    0  1.0D+00  4.6D-02  1.733D-04  7.691D-01
 8114 9010     0     0  con    0  1.0D+00  1.7D-02  3.071D-04  7.691D-01
 8115 9011     0     0  con    0  1.0D+00  2.3D-02  9.278D-04  7.691D-01
 8116 9012     0     0  con    0  1.0D+00  2.2D-02  1.694D-04  7.691D-01
 8117 9013     0     0  con    0  1.0D+00  4.5D-02  1.397D-04  7.691D-01
 8118 9014     0     0  con    0  1.0D+00  1.0D-01  6.058D-04  7.691D-01
 8119 9015     0     0  con    0  1.0D+00  1.1D-01  6.177D-04  7.691D-01
 8120 9016     0     0  con    0  1.0D+00  3.8D-02  1.588D-04  7.691D-01
 8121 9017     0     0  con    0  1.0D+00  3.6D-02  1.647D-04  7.691D-01
 8122 9018     0     0  con    0  1.0D+00  7.6D-03  2.682D-04  7.691D-01
 8123 9020     0     0  con    1  4.6D-01  1.1D-02  5.424D-04  7.691D-01
 8124 9021     0     0  con    0  1.0D+00  5.6D-02  1.164D-04  7.691D-01
 8125 9022     0     0  con    0  1.0D+00  3.7D-02  1.215D-04  7.691D-01
 8126 9023     0     0  con    0  1.0D+00  4.2D-02  2.302D-04  7.691D-01
 8127 9024     0     0  con    0  1.0D+00  6.4D-03  4.297D-04  7.691D-01
 8128 9025     0     0  con    0  1.0D+00  2.2D-02  1.024D-04  7.690D-01
 8129 9026     0     0  con    0  1.0D+00  2.7D-02  1.055D-04  7.690D-01
 8130 9027     0     0  con    0  1.0D+00  6.5D-02  9.439D-04  7.690D-01
 8131 9028     0     0  con    0  1.0D+00  3.5D-03  2.463D-04  7.690D-01
 8132 9029     0     0  con    0  1.0D+00  1.3D-02  1.491D-04  7.690D-01
 8133 9030     0     0  con    0  1.0D+00  2.1D-02  2.299D-04  7.690D-01
 8134 9031     0     0  con    0  1.0D+00  2.1D-02  2.079D-04  7.690D-01
 8135 9033     0     0  con    1  3.5D-01  1.9D-02  6.309D-04  7.690D-01
 8136 9034     0     0  con    0  1.0D+00  7.3D-02  2.874D-04  7.690D-01
 8137 9035     0     0  con    0  1.0D+00  6.2D-02  1.059D-04  7.690D-01
 8138 9036     0     0  con    0  1.0D+00  1.0D-01  4.546D-04  7.690D-01
 8139 9038     0     0  con    1  3.3D-01  2.3D-02  1.431D-04  7.690D-01
 8140 9039     0     0  con    0  1.0D+00  3.4D-02  1.140D-04  7.690D-01
 8141 9040     0     0  con    0  1.0D+00  1.2D-01  2.386D-04  7.690D-01
 8142 9042     0     0  con    1  3.1D-01  3.0D-02  4.545D-04  7.690D-01
 8143 9043     0     0  con    0  1.0D+00  3.8D-02  1.363D-04  7.690D-01
 8144 9044     0     0  con    0  1.0D+00  9.2D-03  8.750D-05  7.690D-01
 8145 9045     0     0  con    0  1.0D+00  2.0D-02  9.515D-05  7.690D-01
 8146 9046     0     0  con    0  1.0D+00  2.6D-02  1.392D-04  7.690D-01
 8147 9047     0     0  con    0  1.0D+00  6.9D-02  4.338D-04  7.690D-01
 8148 9048     0     0  con    0  1.0D+00  7.5D-02  6.607D-04  7.690D-01
 8149 9049     0     0  con    0  1.0D+00  2.3D-02  1.171D-04  7.690D-01
 8150 9050     0     0  con    0  1.0D+00  1.1D-02  1.117D-04  7.690D-01
 8151 9051     0     0  con    0  1.0D+00  1.3D-02  1.708D-04  7.690D-01
 8152 9052     0     0  con    0  1.0D+00  1.2D-02  4.183D-04  7.690D-01
 8153 9053     0     0  con    0  1.0D+00  4.9D-03  1.574D-04  7.690D-01
 8154 9054     0     0  con    0  1.0D+00  7.5D-03  2.473D-04  7.690D-01
 8155 9055     0     0  con    0  1.0D+00  7.5D-03  1.952D-04  7.690D-01
 8156 9056     0     0  con    0  1.0D+00  1.1D-02  1.524D-04  7.690D-01
 8157 9057     0     0  con    0  1.0D+00  1.7D-02  6.090D-04  7.690D-01
 8158 9058     0     0  con    0  1.0D+00  2.2D-02  3.162D-04  7.690D-01
 8159 9059     0     0  con    0  1.0D+00  1.4D-02  1.606D-04  7.690D-01
 8160 9060     0     0  con    0  1.0D+00  1.3D-02  2.036D-04  7.690D-01
 8161 9061     0     0  con    0  1.0D+00  1.3D-02  3.158D-04  7.690D-01
 8162 9062     0     0  con    0  1.0D+00  1.4D-02  3.363D-04  7.690D-01
 8163 9064     0     0  con    1  3.3D-01  1.2D-02  5.325D-04  7.690D-01
 8164 9065     0     0  con    0  1.0D+00  1.1D-02  1.867D-04  7.690D-01
 8165 9066     0     0  con    0  1.0D+00  1.3D-02  4.925D-04  7.690D-01
 8166 9067     0     0  con    0  1.0D+00  7.2D-03  2.211D-04  7.690D-01
 8167 9068     0     0  con    0  1.0D+00  1.9D-03  1.066D-04  7.690D-01
 8168 9069     0     0  con    0  1.0D+00  4.4D-03  1.531D-04  7.690D-01
 8169 9070     0     0  con    0  1.0D+00  9.6D-03  1.301D-04  7.690D-01
 8170 9072     0     0  con    1  3.7D-01  1.8D-02  3.574D-04  7.690D-01
 8171 9073     0     0  con    0  1.0D+00  6.1D-03  1.568D-04  7.690D-01
 8172 9074     0     0  con    0  1.0D+00  3.3D-03  1.931D-04  7.690D-01
 8173 9075     0     0  con    0  1.0D+00  3.7D-03  2.142D-04  7.690D-01
 8174 9076     0     0  con    0  1.0D+00  1.2D-02  3.422D-04  7.690D-01
 8175 9078     0     0  con    1  4.4D-01  6.8D-03  4.937D-04  7.690D-01
 8176 9079     0     0  con    0  1.0D+00  1.1D-02  2.046D-04  7.690D-01
 8177 9080     0     0  con    0  1.0D+00  4.5D-03  1.159D-04  7.690D-01
 8178 9081     0     0  con    0  1.0D+00  1.0D-02  2.206D-04  7.690D-01
 8179 9082     0     0  con    0  1.0D+00  4.8D-03  3.556D-04  7.690D-01
 8180 9083     0     0  con    0  1.0D+00  7.1D-04  1.871D-04  7.690D-01
 8181 9084     0     0  con    0  1.0D+00  3.5D-03  1.059D-04  7.690D-01
 8182 9085     0     0  con    0  1.0D+00  4.0D-03  1.511D-04  7.690D-01
 8183 9087     0     0  con    1  4.0D-01  6.8D-03  5.287D-04  7.690D-01
